energy,total.dn,total.up,Mn.s.up,Mn.s.dn,Mn.p.up,Mn.p.dn,Mn.d.up,Mn.d.dn,Li.s.up,Li.s.dn,Li.p.up,Li.p.dn,Li.d.up,Li.d.dn,Si.s.up,Si.s.dn,Si.p.up,Si.p.dn,Si.d.up,Si.d.dn
 -3.9908,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -3.9575,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -3.9242,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -3.8910,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -3.8577,0.000e+00,1.491e-01,1.410e-02,0.000e+00,0.000e+00,0.000e+00,5.470e-02,0.000e+00,5.500e-03,0.000e+00,1.000e-04,0.000e+00,0.000e+00,0.000e+00,2.000e-04,0.000e+00,1.140e-02,0.000e+00,0.000e+00,0.000e+00
 -3.8244,0.000e+00,3.329e-01,3.000e-02,0.000e+00,3.000e-04,0.000e+00,1.271e-01,0.000e+00,1.150e-02,0.000e+00,5.000e-04,0.000e+00,0.000e+00,0.000e+00,7.000e-04,0.000e+00,2.490e-02,0.000e+00,0.000e+00,0.000e+00
 -3.7912,0.000e+00,4.935e-01,4.230e-02,0.000e+00,7.000e-04,0.000e+00,1.959e-01,0.000e+00,1.600e-02,0.000e+00,1.200e-03,0.000e+00,0.000e+00,0.000e+00,1.500e-03,0.000e+00,3.610e-02,0.000e+00,0.000e+00,0.000e+00
 -3.7579,0.000e+00,6.352e-01,5.180e-02,0.000e+00,1.200e-03,0.000e+00,2.610e-01,0.000e+00,1.910e-02,0.000e+00,2.200e-03,0.000e+00,0.000e+00,0.000e+00,2.400e-03,0.000e+00,4.550e-02,0.000e+00,1.000e-04,0.000e+00
 -3.7246,0.000e+00,8.113e-01,6.250e-02,0.000e+00,2.000e-03,0.000e+00,3.453e-01,0.000e+00,2.240e-02,0.000e+00,3.400e-03,0.000e+00,0.000e+00,0.000e+00,3.700e-03,0.000e+00,5.680e-02,0.000e+00,1.000e-04,0.000e+00
 -3.6914,0.000e+00,1.001e+00,7.390e-02,0.000e+00,3.200e-03,0.000e+00,4.363e-01,0.000e+00,2.580e-02,0.000e+00,5.100e-03,0.000e+00,0.000e+00,0.000e+00,5.100e-03,0.000e+00,6.880e-02,0.000e+00,1.000e-04,0.000e+00
 -3.6581,0.000e+00,1.260e+00,8.790e-02,0.000e+00,5.300e-03,0.000e+00,5.646e-01,0.000e+00,2.900e-02,0.000e+00,8.000e-03,0.000e+00,0.000e+00,0.000e+00,7.300e-03,0.000e+00,8.490e-02,0.000e+00,3.000e-04,0.000e+00
 -3.6248,0.000e+00,1.982e+00,1.485e-01,0.000e+00,2.590e-02,0.000e+00,7.367e-01,0.000e+00,4.770e-02,0.000e+00,1.960e-02,0.000e+00,0.000e+00,0.000e+00,1.510e-02,0.000e+00,1.475e-01,0.000e+00,6.000e-04,0.000e+00
 -3.5916,0.000e+00,3.260e+00,2.463e-01,0.000e+00,5.490e-02,0.000e+00,1.136e+00,0.000e+00,7.300e-02,0.000e+00,4.000e-02,0.000e+00,0.000e+00,0.000e+00,2.830e-02,0.000e+00,2.486e-01,0.000e+00,1.400e-03,0.000e+00
 -3.5583,0.000e+00,4.677e+00,3.432e-01,0.000e+00,7.780e-02,0.000e+00,1.696e+00,0.000e+00,9.150e-02,0.000e+00,6.260e-02,0.000e+00,0.000e+00,0.000e+00,4.140e-02,0.000e+00,3.484e-01,0.000e+00,2.700e-03,0.000e+00
 -3.5250,0.000e+00,4.627e+00,3.139e-01,0.000e+00,6.440e-02,0.000e+00,1.884e+00,0.000e+00,7.340e-02,0.000e+00,6.200e-02,0.000e+00,0.000e+00,0.000e+00,3.920e-02,0.000e+00,3.236e-01,0.000e+00,3.300e-03,0.000e+00
 -3.4918,0.000e+00,4.112e+00,2.645e-01,0.000e+00,4.840e-02,0.000e+00,1.816e+00,0.000e+00,5.390e-02,0.000e+00,5.590e-02,0.000e+00,0.000e+00,0.000e+00,3.140e-02,0.000e+00,2.735e-01,0.000e+00,3.100e-03,0.000e+00
 -3.4585,0.000e+00,3.055e+00,1.897e-01,0.000e+00,2.900e-02,0.000e+00,1.445e+00,0.000e+00,3.600e-02,0.000e+00,4.160e-02,0.000e+00,0.000e+00,0.000e+00,1.790e-02,0.000e+00,1.948e-01,0.000e+00,2.500e-03,0.000e+00
 -3.4252,0.000e+00,1.991e+00,9.470e-02,0.000e+00,1.460e-02,0.000e+00,1.075e+00,0.000e+00,2.460e-02,0.000e+00,2.000e-02,0.000e+00,0.000e+00,0.000e+00,9.200e-03,0.000e+00,1.160e-01,0.000e+00,1.300e-03,0.000e+00
 -3.3920,0.000e+00,6.324e-01,8.900e-03,0.000e+00,2.300e-03,0.000e+00,4.361e-01,0.000e+00,2.200e-03,0.000e+00,1.900e-03,0.000e+00,0.000e+00,0.000e+00,4.500e-03,0.000e+00,2.910e-02,0.000e+00,4.000e-04,0.000e+00
 -3.3587,0.000e+00,4.905e-01,4.800e-03,0.000e+00,1.300e-03,0.000e+00,3.520e-01,0.000e+00,1.200e-03,0.000e+00,1.000e-03,0.000e+00,0.000e+00,0.000e+00,2.700e-03,0.000e+00,2.150e-02,0.000e+00,4.000e-04,0.000e+00
 -3.3254,0.000e+00,3.518e-01,2.300e-03,0.000e+00,8.000e-04,0.000e+00,2.612e-01,0.000e+00,5.000e-04,0.000e+00,6.000e-04,0.000e+00,0.000e+00,0.000e+00,1.400e-03,0.000e+00,1.490e-02,0.000e+00,3.000e-04,0.000e+00
 -3.2922,1.413e-01,2.627e+00,7.090e-02,1.260e-02,2.210e-02,5.100e-03,1.649e+00,7.000e-04,3.060e-02,5.600e-03,2.650e-02,3.800e-03,0.000e+00,0.000e+00,1.800e-03,9.000e-04,1.275e-01,1.880e-02,2.200e-03,0.000e+00
 -3.2589,2.271e-01,4.300e+00,6.490e-02,2.030e-02,2.980e-02,8.000e-03,2.950e+00,1.200e-03,3.650e-02,8.800e-03,4.140e-02,6.300e-03,0.000e+00,0.000e+00,1.800e-03,1.500e-03,1.822e-01,3.020e-02,4.000e-03,0.000e+00
 -3.2256,2.841e-01,9.284e+00,5.840e-02,2.550e-02,4.140e-02,1.000e-02,6.929e+00,2.000e-03,3.040e-02,1.060e-02,6.970e-02,8.000e-03,0.000e+00,0.000e+00,1.900e-03,2.000e-03,3.525e-01,3.790e-02,8.900e-03,0.000e+00
 -3.1924,3.314e-01,8.608e+00,4.830e-02,2.990e-02,3.730e-02,1.140e-02,6.530e+00,2.900e-03,1.630e-02,1.210e-02,6.010e-02,9.600e-03,0.000e+00,0.000e+00,1.300e-03,2.500e-03,3.197e-01,4.440e-02,8.400e-03,0.000e+00
 -3.1591,3.754e-01,6.093e+00,4.120e-02,3.390e-02,2.990e-02,1.290e-02,4.617e+00,3.900e-03,1.020e-02,1.330e-02,4.710e-02,1.100e-02,0.000e+00,0.000e+00,8.000e-04,3.100e-03,2.222e-01,5.050e-02,6.100e-03,2.000e-04
 -3.1258,4.258e-01,4.865e+00,3.580e-02,3.860e-02,2.690e-02,1.430e-02,3.691e+00,5.000e-03,7.400e-03,1.470e-02,4.030e-02,1.270e-02,0.000e+00,0.000e+00,5.000e-04,3.600e-03,1.734e-01,5.740e-02,5.200e-03,2.000e-04
